"MSI","NBR","NDMI","NDVI","RGI","TCW","ndmi_norm","ndmi_parent","pi_mpb_killed","pi_mpb_killed_pc","plot","point_id","year","epoch","epoch_start","sensor","n_scenes"
-0.38278916478157,0.595468461513519,0.38278916478157,0.716361284255981,0.83782692113501,-0.02580992,-0.0895000025629997,-0.152827993035317,39.7510178591308,80.6718155584882,2,2,2005,10,"2005-09-22","LT05",1
-0.26516717672348,0.5478875041008,0.26516717672348,0.671547293663025,0.836642905634759,-0.03793194475,-0.0886000022292137,-0.151792004704475,37.2124167088095,80.7369574840845,3,3,2005,10,"2005-09-22","LT05",1
-0.304779648780823,0.607607424259186,0.304779648780823,0.68084180355072,1.01465163934426,-0.03287460675,-0.0859000012278557,-0.129688993096352,24.519410957203,82.8216273785474,4,4,2005,10,"2005-09-22","LT05",1
-0.373289734125137,0.630105197429657,0.373289734125137,0.756887257099152,1.00490065044997,-0.04404361075,-0.090599998831749,-0.109407000243664,6.64870741023682,89.0634714879892,5,5,2005,10,"2005-09-22","LT05",1
-0.425769329071045,0.717201709747314,0.425769329071045,0.74055677652359,0.674632943950273,-0.0129974225,-0.0917999967932701,-0.107192002236843,6.32572524120759,89.2954419375831,6,6,2005,10,"2005-09-22","LT05",1
-0.0613441504538059,0.262636184692383,0.0613441504538059,0.415780872106552,1.26288692557046,-0.072461756,-0.088699996471405,-0.104301996529102,4.79519411651529,90.5771284723991,7,7,2005,10,"2005-09-22","LT05",1
-0.374067366123199,0.620764017105103,0.374067366123199,0.699073731899261,0.844543016298741,-0.022479307,-0.0854000002145767,-0.0983740016818047,2.70762737854738,90.6412201597734,8,8,2005,10,"2005-09-22","LT05",1
-0.321574956178665,0.621056318283081,0.321574956178665,0.750955522060394,0.667511918044427,-0.0279365335,-0.0935999974608421,-0.0932584032416344,2.40276885946298,91.692429154288,9,9,2005,10,"2005-09-22","LT05",1
-0.184711739420891,0.387194991111755,0.184711739420891,0.647911906242371,0.834614410000844,-0.0529088655,-0.0826999992132187,-0.112493000924587,9.18144193758311,88.4778213100947,10,10,2005,10,"2005-09-22","LT05",1
-0.244323253631592,0.548040866851807,0.244323253631592,0.768866181373596,0.667514756767759,-0.04373076525,-0.0888999998569489,-0.0888196974992752,1.58222089522678,92.3915414763885,11,11,2005,10,"2005-09-22","LT05",1
-0.262199610471725,0.561142146587372,0.262199610471725,0.6828173995018,0.836967632027258,-0.03955255825,-0.0737000033259392,-0.0730312019586563,1.3616191353309,92.5614495204142,12,12,2005,10,"2005-09-22","LT05",1
-0.251730144023895,0.502190947532654,0.251730144023895,0.809488713741302,0.49374337221633,-0.04104645175,-0.0824000015854836,-0.117417998611927,11.578429154288,86.7801906400317,13,13,2005,10,"2005-09-22","LT05",1
-0.309656858444214,0.595114648342133,0.309656858444214,0.672960162162781,1.02413036665622,-0.0315727155,-0.0819000005722046,-0.118724003434181,12.2775414763885,86.7627074102368,14,14,2005,10,"2005-09-22","LT05",1
-0.347189664840698,0.568306267261505,0.347189664840698,0.646621108055115,1.01234190126479,-0.02603168825,0.0333999991416931,0.0332639999687672,0.622957484084543,97.850410957203,15,15,2005,10,"2005-09-22","LT05",1
-0.29972717165947,0.573505222797394,0.29972717165947,0.693302631378174,1.02889262450094,-0.0376640975,-0.115199998021126,-0.115543000400066,8.94947148798914,88.3551928019693,16,16,2005,10,"2005-09-22","LT05",1
