"BLUE","GREEN","NDMI","NIR","RED","SWIR1","SWIR2","dNDMI","elev","lab","split","yr","lon","lat"
0.0530939,0.0843684,0.0077884,0.2958006,0.0889051,0.2912286,0.1798357,-0.1935444,531,0,0,2007,-116.5737905,49.1656489
0.0204252,0.0322545,0.213509,0.1289262,0.0279919,0.0835588,0.046262,-0.0540334,1986,0,0,2007,-116.775103,49.2036476
0.1069702,0.136007,-0.1795593,0.2121426,0.1563716,0.3050005,0.2529887,0.0219135,1975,0,1,2007,-116.7379127,49.1815491
0.0155115,0.0357904,0.4399831,0.1954372,0.0229221,0.0760065,0.0276111,0.0171579,1749,0,0,2007,-116.7481535,49.1182179
0.0147188,0.027939,0.406719,0.1645987,0.0194075,0.0694192,0.0302244,-0.0155057,1236,0,1,2007,-116.7220125,49.0936938
0.0438097,0.0638385,-0.0055438,0.1892423,0.0633478,0.1913522,0.1360363,0.0262939,2081,0,0,2007,-116.7796844,49.1966408
0.016147,0.0338019,0.3021228,0.1953226,0.0300015,0.1046838,0.0509316,0.0104573,1887,0,0,2007,-116.7769894,49.1109415
0.0211983,0.0332659,0.3407985,0.1526201,0.0240042,0.0750355,0.0356521,-0.0251041,1865,0,1,2007,-116.7715995,49.2198173
0.0135076,0.0309246,0.3366861,0.1348422,0.0222418,0.0669138,0.0305996,-0.0119649,1724,0,0,2007,-116.7538129,49.237065
0.0447915,0.0759209,0.094695,0.2884224,0.0740882,0.2385233,0.1237344,-0.0064712,670,0,0,2007,-116.6379302,49.1044736
0.0374476,0.0652219,0.0110825,0.2203267,0.0629192,0.2154966,0.1144268,-0.087168,533,0,0,2007,-116.6058604,49.2066121
0.0326218,0.0602145,0.3764761,0.2180471,0.0541687,0.0987722,0.0505008,-0.0328703,536,0,0,2007,-116.6346963,49.1225298
0.0554475,0.09535,-0.1207881,0.2481125,0.1233725,0.316285,0.1855225,-0.2364437,532,0,0,2007,-116.6037044,49.2044561
0.05814,0.1018148,0.0228896,0.3250913,0.109747,0.310542,0.1637329,-0.2392713,533,0,1,2007,-116.6355048,49.1952933
0.0243797,0.0427936,0.2521225,0.1981527,0.0323906,0.1183542,0.063409,0.0255603,1832,0,1,2007,-116.7780674,49.2448803
0.0264487,0.0389062,0.3765136,0.0287038,0.02803,0.0130012,0.0088763,-0.2399425,531,0,0,2007,-116.6584118,49.2397599
0.0291149,0.0470278,0.072718,0.1703762,0.0458201,0.1472771,0.0977353,0.0276813,1707,0,0,2007,-116.773486,49.2413769
0.035935,0.0618346,0.3971989,0.4381822,0.0462136,0.1890473,0.0746567,-0.0465497,533,0,0,2007,-116.6341573,49.1457063
0.026765,0.0505033,0.1021716,0.185814,0.0424,0.151364,0.0893694,0.0066727,2033,0,1,2007,-116.7629757,49.1901729
0.0236059,0.039686,0.3823162,0.2013125,0.0312977,0.0899559,0.0345134,-0.0201503,883,0,0,2007,-116.7319838,49.1381605
0.045941,0.0730352,0.0385565,0.2767383,0.0745445,0.2561904,0.1364453,-0.2160365,535,0,0,2007,-116.6088248,49.1222603
0.0414839,0.0726858,0.0791481,0.2944692,0.0730212,0.2512746,0.1550837,0.0222572,1742,0,0,2007,-116.7125802,49.1815491
0.0154695,0.0286151,0.2804375,0.1306518,0.0183053,0.0734219,0.0341156,-0.0818942,1278,0,0,2007,-116.5948111,49.2413769
0.0274548,0.0423101,0.3991068,0.2265676,0.0304185,0.097307,0.0342343,0.0585049,1200,0,1,2007,-116.7694436,49.136813
0.0156498,0.0315504,0.2010457,0.1465386,0.0265334,0.0974798,0.0515766,-0.0265269,1611,0,1,2007,-116.6794324,49.1764287
0.031953,0.0629866,0.1605796,0.2628503,0.0617285,0.1901136,0.1014103,0.0434205,587,0,0,2007,-116.6306539,49.0945023
0.0467234,0.0886961,-0.1976722,0.2209766,0.1185616,0.3298621,0.1988084,-0.3036793,532,0,0,2007,-116.5964281,49.2044561
0.022915,0.033035,0.6356031,0.0210175,0.0170025,0.0046825,0.005865,-0.178525,531,0,0,2007,-116.6376607,49.2270937
0.0421798,0.0747356,0.0635744,0.2975048,0.0725283,0.2619385,0.1396259,-0.0286962,534,0,0,2007,-116.6026264,49.1120195
0.0438732,0.0758044,0.0399617,0.2751348,0.0796615,0.2539901,0.128782,-0.1117767,532,0,0,2007,-116.6465541,49.1947543
0.0187688,0.0347181,0.3039544,0.2180263,0.0260241,0.1163816,0.055698,0.0880881,1989,0,0,2007,-116.7516569,49.2254767
0.0179144,0.0287349,0.3999359,0.1538467,0.019533,0.0659444,0.0294059,-0.0496788,1513,0,1,2007,-116.7672876,49.1645709
0.0262612,0.0479262,0.4070097,0.2749528,0.0383996,0.11588,0.0540081,-0.0020526,533,0,0,2007,-116.6538304,49.1904424
0.0284694,0.0510514,0.2480048,0.277052,0.0414521,0.1669399,0.0822404,0.0272913,1476,0,1,2007,-116.6896732,49.1974493
0.0231316,0.0431329,0.1849998,0.2007755,0.0424126,0.1380861,0.0737792,-0.097415,1777,0,1,2007,-116.7492315,49.1104025
0.0359717,0.067572,0.4973295,0.2750298,0.051139,0.0923306,0.0370123,0.0698286,532,0,0,2007,-116.6206826,49.1810101
0.0199725,0.025775,0.6310532,0.02143,0.0207425,0.0048475,0.0014925,-0.3062508,531,0,0,2007,-116.6201436,49.2230512
0.0200653,0.0361452,0.525443,0.3165169,0.0232569,0.0984667,0.0361405,0.003471,1641,0,0,2007,-116.7397992,49.2179308
0.0304811,0.0561968,0.1120235,0.2701024,0.0480594,0.215683,0.1070695,-0.0124176,1140,0,0,2007,-116.6559864,49.0901904
0.0230546,0.0413179,0.2978276,0.1677598,0.0348423,0.0907642,0.0459912,-0.0828721,1728,1,1,2008,-116.6826663,49.1661879
0.0188845,0.0332084,0.3645804,0.1579225,0.0308869,0.073537,0.0363163,0.042959,1730,1,1,2008,-116.7079988,49.1589115
0.0477443,0.0763063,0.1903553,0.2702715,0.0583521,0.1838307,0.1022626,-0.0700125,1656,1,1,2008,-116.6869782,49.1680744
0.0377423,0.0544796,0.3354567,0.1835543,0.0553933,0.0913394,0.0395129,0.0483981,1818,1,0,2008,-116.698297,49.1152534
0.0563016,0.0966137,-0.0724737,0.2638657,0.1188408,0.3051008,0.2021934,-0.4225066,1695,1,0,2008,-116.6856308,49.1651099
0.0210892,0.0361271,0.3065574,0.1403388,0.0284523,0.0744835,0.0387326,0.010327,1725,1,0,2008,-116.7085378,49.1581031
0.0543497,0.079905,-0.1559497,0.2136944,0.0978842,0.2926603,0.1968714,-0.451538,1659,1,1,2008,-116.6856308,49.1688828
0.0349844,0.0509683,0.411218,0.1821797,0.0435197,0.0760082,0.038029,-0.0258067,1793,1,0,2008,-116.7026089,49.1195653
0.0248287,0.0359761,0.544201,0.2486261,0.0246073,0.0733865,0.0270553,-0.0038833,1140,1,0,2008,-116.6956021,49.1284586
0.0351577,0.0596404,0.1350429,0.2649963,0.0589002,0.2019398,0.1067383,-0.2028396,1622,1,0,2008,-116.6880562,49.1640319
0.0224169,0.0451914,0.3881561,0.23545,0.0338649,0.103777,0.0515027,-0.0421234,1195,1,0,2008,-116.6945241,49.1273807
0.0221779,0.0289515,0.5090606,0.1617789,0.0121876,0.0526312,0.0144757,0.0136622,1373,1,0,2008,-116.6945241,49.1236077
0.0172068,0.0305081,0.4029475,0.1631305,0.0225276,0.0694234,0.0278737,-0.0104417,1490,1,0,2008,-116.69668,49.1217213
0.0336532,0.057795,0.2062425,0.2987835,0.0454398,0.1966119,0.096776,0.0266476,1636,1,0,2008,-116.7166226,49.1575641
0.0364951,0.0531468,0.0723416,0.1976841,0.0524054,0.171012,0.1000339,-0.010662,1771,1,0,2008,-116.7090768,49.162954
0.0285726,0.0527766,0.2254574,0.221616,0.0346429,0.140071,0.0629653,-0.0284758,1718,1,0,2008,-116.7074598,49.1621455
0.0356953,0.0518522,0.0728958,0.1911569,0.0508763,0.1651813,0.0963265,-0.0118611,1763,1,1,2008,-116.7088073,49.162954
0.0183164,0.0372533,0.3199779,0.182365,0.0243173,0.0939502,0.0474835,-0.0442865,1450,1,1,2008,-116.700453,49.1252247
0.0171478,0.0255066,0.3643162,0.137519,0.0237423,0.064075,0.0375493,-0.0212641,1726,1,1,2008,-116.7028784,49.1211823
0.032147,0.0599623,0.159573,0.2369967,0.0404125,0.1717688,0.0888842,-0.0576438,1702,1,0,2008,-116.7061124,49.1626845
0.0238786,0.0391999,0.2573123,0.1790908,0.0332783,0.105788,0.05337,-0.0561769,1608,1,1,2008,-116.6926376,49.1203738
0.0197027,0.0321922,0.4363605,0.160813,0.0233415,0.0631043,0.0242437,0.0807755,1296,1,1,2008,-116.6985665,49.1273807
0.0221804,0.0450945,0.2937085,0.1881277,0.0342414,0.102707,0.0527847,-0.0025053,1495,1,1,2008,-116.697219,49.1222603
0.0176555,0.029964,0.2194989,0.1351759,0.0217719,0.086515,0.046734,-0.1416099,1671,1,1,2008,-116.7096158,49.1559471
0.0151878,0.0243913,0.4996319,0.1351856,0.0201178,0.0451061,0.0182571,-0.0371788,1339,1,0,2008,-116.697219,49.1257637
0.0177687,0.0318844,0.4395972,0.1969265,0.0199777,0.0766591,0.0341957,-0.0186121,1744,1,0,2008,-116.7001835,49.1168704
0.02599,0.0433287,0.3280558,0.2047791,0.0294938,0.1036102,0.0449195,-0.0312382,1086,1,0,2008,-116.6953326,49.1292671
0.0271641,0.0431156,0.4037336,0.214165,0.0302685,0.0909712,0.0407206,-0.009875,1162,1,1,2008,-116.6985665,49.1298061
0.0193375,0.0342455,0.324792,0.1552249,0.0268679,0.0791136,0.0364711,0.0001557,1707,1,1,2008,-116.7079988,49.1572946
0.0237005,0.0338757,0.3722734,0.159435,0.0257785,0.0729312,0.037818,-0.0072069,1632,1,0,2008,-116.7018004,49.1227993
0.0220567,0.0403266,0.3831953,0.1652221,0.0269885,0.073677,0.0351364,-0.0228543,1480,1,0,2008,-116.700453,49.1246857
0.0266485,0.0394078,0.3281785,0.1621082,0.0382335,0.0819978,0.0428769,-0.0450164,1727,1,1,2008,-116.6818578,49.1664574
0.028741,0.0451416,0.206123,0.204699,0.0401334,0.134734,0.0937759,0.0057888,1709,1,1,2008,-116.699375,49.1184873
0.0171773,0.0262129,0.515678,0.170086,0.0191699,0.0543495,0.0285532,0.0277543,1562,1,0,2008,-116.6969495,49.1195653
0.0299981,0.0439309,0.0457065,0.1767577,0.046379,0.161306,0.0939591,-0.0490299,1720,1,0,2008,-116.7098853,49.1572946
0.0393676,0.0694943,0.2442738,0.3366347,0.0588857,0.2044595,0.1178644,0.0569416,1677,1,0,2008,-116.7171616,49.159181
0.0190261,0.0341859,0.5115893,0.2167573,0.0260181,0.0700366,0.0334003,0.0085138,1406,1,0,2008,-116.6958716,49.1230688
0.0297209,0.0394056,0.1700499,0.1773769,0.0308278,0.1258186,0.0660725,-0.032459,1666,1,1,2008,-116.7128497,49.1559471
0.0207481,0.0377006,0.3796965,0.2067415,0.02705,0.0929498,0.0429967,-0.0428192,1745,1,0,2008,-116.7160837,49.1605285
0.03276,0.0628844,0.3206747,0.3817947,0.0421324,0.1963866,0.0851349,-0.0216439,1620,1,0,2008,-116.7177006,49.1575641
0.0260947,0.0347777,0.2854927,0.1617145,0.0258591,0.0898848,0.0427158,-0.0313024,1566,1,0,2008,-116.6985665,49.1219908
0.0244459,0.0399648,0.5111791,0.2023222,0.0277219,0.0654451,0.0285584,0.0711452,1433,1,0,2008,-116.6947936,49.1225298
0.0189459,0.0357516,0.4171001,0.1622222,0.0284541,0.0667273,0.0305495,-0.0138051,1711,1,0,2008,-116.697758,49.1168704
0.0205797,0.0352567,0.2192412,0.1524534,0.030623,0.0976258,0.0452377,-0.0671681,1751,1,1,2008,-116.7150057,49.160259
0.0246261,0.0393252,0.2099828,0.1815548,0.0362863,0.11854,0.056285,-0.0265687,1704,1,1,2008,-116.7136582,49.1575641
0.0237848,0.0351185,0.4493866,0.164444,0.0238049,0.0624713,0.028848,0.0063574,1798,1,0,2008,-116.7117717,49.1621455
0.0249185,0.0372745,0.3665834,0.166237,0.0319308,0.0770515,0.0406282,0.0449825,1720,1,0,2008,-116.7063819,49.1616065
0.040768,0.0681843,0.2102859,0.3456964,0.0571879,0.2255676,0.1109522,-0.0368525,1691,1,0,2008,-116.7055734,49.1632234
0.0148137,0.0261613,0.3877738,0.1089908,0.0197607,0.0480821,0.0193608,-0.0436187,1424,1,0,2008,-116.697219,49.1244162
0.0238567,0.0373733,0.3711717,0.1621241,0.0320263,0.0743512,0.0363837,0.0320477,1705,1,0,2008,-116.7053039,49.1621455
0.0574251,0.0879059,-0.0763464,0.2330851,0.1148177,0.2716173,0.1764086,-0.4460585,1722,1,1,2008,-116.6842833,49.1640319
0.0289004,0.0469855,0.4161232,0.1947539,0.038933,0.0802983,0.0372615,0.0322117,1777,1,1,2008,-116.7034174,49.1190263
0.0217463,0.036016,0.4578354,0.1960266,0.0260397,0.0729017,0.0317682,-0.0435022,1375,1,0,2008,-116.7015309,49.1273807
0.0215257,0.0381512,0.2605488,0.1760941,0.0302999,0.1032986,0.0551516,0.0157553,1671,1,0,2008,-116.7133887,49.1562166
0.0259992,0.0479961,0.3006511,0.1675725,0.0347098,0.0901023,0.0489561,-0.0237013,1699,1,1,2008,-116.6832053,49.1669964
0.0336163,0.050107,0.4927061,0.1789227,0.0451643,0.0608066,0.0292959,0.0288088,1726,1,0,2008,-116.699375,49.1171399
0.0227002,0.036047,0.1691381,0.1408887,0.03566,0.1001242,0.0587016,-0.1897554,1720,1,0,2008,-116.6837443,49.1656489
0.0292964,0.0652917,0.2924773,0.3375737,0.0417393,0.1847932,0.0809495,-0.0241469,1723,1,0,2008,-116.7077293,49.1621455
0.0204638,0.0359787,0.4511355,0.1616959,0.0293512,0.0611584,0.0298534,0.0775389,1726,1,0,2008,-116.7085378,49.1594505
0.0282718,0.0469703,0.0485817,0.1912217,0.048726,0.1735028,0.0976836,-0.0282937,1685,1,1,2008,-116.7128497,49.1567556
0.0245425,0.0346772,0.5066748,0.2465752,0.0253017,0.0807353,0.0354963,-0.0270102,1197,1,0,2008,-116.6958716,49.1276502
0.0184316,0.0352362,0.38234,0.1931568,0.0261914,0.0863067,0.0363988,-0.0299052,1660,1,1,2008,-116.7160837,49.1575641
0.0251852,0.0378076,0.3561199,0.1603708,0.0291331,0.0761434,0.0385826,0.0370962,1712,1,1,2008,-116.7061124,49.161876
0.050274,0.076875,0.1122581,0.2475144,0.0874893,0.1975521,0.1275878,-0.0161484,1657,1,0,2008,-116.6867087,49.1680744
0.0250283,0.0398441,0.2470349,0.1439676,0.0377045,0.0869283,0.0510961,0.0424059,1772,1,0,2008,-116.7093463,49.1626845
0.0335582,0.0474725,0.1796675,0.1547257,0.0417298,0.1075952,0.0757307,-0.2192985,1694,1,0,2008,-116.6850918,49.1661879
0.0191947,0.0345438,0.1987243,0.1671985,0.0306326,0.1117622,0.0531126,-0.1092914,1538,1,0,2008,-116.7018004,49.1244162
0.0215206,0.0338998,0.3443618,0.1680429,0.026026,0.0819537,0.0294804,0.0329263,1724,1,0,2008,-116.7071903,49.158642
0.0314244,0.0543749,0.0244431,0.1752876,0.0543195,0.166923,0.1052855,-0.0257484,1787,1,0,2008,-116.7007225,49.1179484
0.0200918,0.0368065,0.3076143,0.1174456,0.0273194,0.0621878,0.0346226,-0.0311796,1466,1,1,2008,-116.699375,49.1246857
0.0202104,0.0381215,0.3803622,0.1949271,0.0280696,0.0875018,0.0415909,0.0696155,1707,1,0,2008,-116.5764855,49.2440718
0.0225168,0.0371062,0.1522737,0.1456162,0.0332825,0.1071297,0.0529186,-0.0958567,1659,1,0,2008,-116.7147362,49.1570251
0.027585,0.0397433,0.1719299,0.1679959,0.0352038,0.1187037,0.0651792,-0.1136063,1630,1,0,2008,-116.6880562,49.1648404
0.0209097,0.0321405,0.5491114,0.2010479,0.0213928,0.0585176,0.0233991,0.0237569,1225,1,1,2008,-116.6985665,49.1287281
0.0194826,0.0357668,0.510052,0.1842205,0.0234525,0.0597718,0.0150799,0.0474366,1450,1,0,2008,-116.6953326,49.1222603
0.0261473,0.0433372,0.210223,0.2047565,0.0344021,0.1336216,0.0616684,-0.0240802,1435,1,0,2008,-116.700992,49.1260332
0.0225211,0.0375591,0.2380522,0.1566311,0.0286413,0.0963972,0.0496418,-0.0346957,1697,1,1,2008,-116.7096158,49.1567556
0.0255228,0.0423969,0.2407135,0.185352,0.033736,0.1134309,0.0521054,-0.0128966,1381,1,0,2008,-116.700453,49.1265722
0.0182687,0.0311449,0.3242654,0.1456597,0.025485,0.074326,0.0341746,-0.0317842,1673,1,0,2008,-116.7109633,49.1564861
0.0346847,0.0608087,0.2623844,0.2468299,0.0471264,0.1442236,0.0732804,0.0189687,1842,1,1,2008,-116.7128497,49.1643014
0.0396814,0.0554791,0.0321359,0.1895731,0.0647623,0.1777683,0.0978062,-0.3511634,1654,1,1,2008,-116.6864393,49.1632234
0.0171963,0.0311681,0.3387677,0.1541886,0.0285665,0.0761555,0.0381006,-0.0194648,1780,1,1,2008,-116.7026089,49.1201043
0.0267815,0.0420449,0.2058354,0.1639702,0.0319686,0.107991,0.0586112,-0.044192,1748,1,0,2008,-116.7007225,49.1195653
0.0179158,0.0324769,0.4226436,0.1982905,0.0204607,0.0804729,0.0354114,0.0483909,1745,1,0,2008,-116.6996445,49.1166009
0.0327967,0.0551353,0.3871414,0.1875448,0.0497258,0.0828599,0.0410042,0.015747,1797,1,1,2008,-116.7031479,49.1182179
0.0204193,0.0356283,0.2756452,0.1492442,0.032032,0.084746,0.0460396,-0.0642108,1688,1,0,2008,-116.6845528,49.1667269
0.0560959,0.0928352,-0.0859176,0.2475456,0.111919,0.2940809,0.1894779,-0.4509415,1659,1,1,2008,-116.6867087,49.1659184
0.0284159,0.0485827,0.1984633,0.2086692,0.0392568,0.1395588,0.0773237,0.010827,1639,1,0,2008,-116.698297,49.1187568
0.0229456,0.0386767,0.5112821,0.2583655,0.0274259,0.0835501,0.0394354,0.0061636,1148,1,1,2008,-116.6953326,49.1279197
0.0134482,0.0378972,0.2238152,0.1734029,0.0288726,0.1099779,0.0493194,-0.0054958,1648,1,1,2008,-116.7001835,49.1214518
0.0218675,0.0387599,0.4228974,0.1886705,0.0327192,0.0765215,0.0346424,0.0229793,1800,1,0,2008,-116.7128497,49.161876
0.0376342,0.0708941,0.2099635,0.3352842,0.052387,0.2189213,0.1122454,0.0322435,1635,1,0,2008,-116.7177006,49.1581031
0.0272494,0.0404213,0.4140783,0.2345405,0.0312176,0.0971816,0.0419007,-0.0470395,1351,1,0,2008,-116.7015309,49.1279197
0.02034,0.040848,0.3250544,0.150245,0.0304357,0.0765306,0.0283916,-0.0377886,1793,1,0,2008,-116.6969495,49.1157924
0.0379101,0.0610635,0.0275969,0.1901681,0.0610757,0.1799539,0.113366,-0.0202375,1823,1,0,2008,-116.7018004,49.1168704
0.0202133,0.040719,0.1939731,0.1652399,0.0333444,0.1115501,0.0654252,-0.0211839,1660,1,1,2008,-116.699375,49.1203738
0.0369948,0.0672575,0.228809,0.3282443,0.0536467,0.2060036,0.1025723,0.0513255,1723,1,1,2008,-116.7171616,49.160259
0.0238218,0.0407901,0.2376805,0.2023862,0.0358898,0.1246549,0.0583634,-0.0536823,1704,1,0,2008,-116.7147362,49.1583725
0.0273235,0.0430253,0.3162216,0.155874,0.0359989,0.0809767,0.0459836,-0.0739681,1732,1,1,2008,-116.6821273,49.1656489
0.0348661,0.0458443,-0.0609163,0.1595915,0.0531249,0.1802962,0.1037821,-0.4447864,1608,1,0,2008,-116.6875172,49.162954
0.0228073,0.035054,0.2326866,0.1454221,0.0282325,0.0905213,0.0386321,-0.0928783,1754,1,0,2008,-116.7147362,49.160259
0.0236358,0.0385436,0.3861873,0.1623682,0.0324012,0.0718977,0.0263368,0.0571055,1554,1,0,2008,-116.6931766,49.1209128
0.0207988,0.0369554,0.4359125,0.1833909,0.0251941,0.0720437,0.0317169,0.0121047,1725,1,1,2008,-116.7074598,49.160259
0.018809,0.0339608,0.3035548,0.1550273,0.0258214,0.0828258,0.0332862,0.0169433,1608,1,0,2008,-116.7007225,49.1227993
0.0217033,0.0331691,0.2461465,0.1516867,0.0261404,0.0917625,0.0530807,-0.0788031,1692,1,0,2008,-116.7147362,49.1578336
0.0397479,0.0546561,0.5281151,0.19194,0.0477066,0.0592714,0.0322426,0.0676753,1752,1,0,2008,-116.7001835,49.1166009
0.0202786,0.0383948,0.3347239,0.1558023,0.0322605,0.0776577,0.0344363,-0.044592,1652,1,0,2008,-116.6929071,49.1192958
0.043277,0.068007,-0.0525606,0.2311169,0.090591,0.25676,0.1583046,-0.3888335,1659,1,1,2008,-116.6869782,49.1645709
0.0195018,0.0364059,0.4972105,0.2319512,0.0240381,0.0778933,0.0300756,0.0133648,1541,1,0,2008,-116.6947936,49.1201043
0.0157157,0.0262606,0.4814342,0.1203783,0.0185479,0.0421376,0.0185915,0.0481138,1400,1,0,2008,-116.6969495,49.1246857
0.0183105,0.0255257,0.5615757,0.1862532,0.0197569,0.052292,0.019784,-0.0011958,1273,1,0,2008,-116.6969495,49.1265722
0.0229991,0.0366471,0.2159064,0.1494762,0.0297933,0.0963917,0.051122,-0.0991227,1526,1,0,2008,-116.6894037,49.162415
0.0351802,0.0641034,0.2240846,0.326478,0.0478214,0.2069459,0.1062831,0.0403414,1730,1,0,2008,-116.7163532,49.160259
0.0387362,0.0545539,0.4067335,0.2152168,0.0474749,0.0907641,0.0544891,-0.0815756,1546,1,0,2008,-116.6956021,49.1195653
0.0211641,0.0372891,0.4664949,0.1910388,0.0254693,0.0694991,0.0279462,0.0445435,1762,1,0,2008,-116.7115022,49.160259
0.0211304,0.0305542,0.4114237,0.1552091,0.0234056,0.0647236,0.032211,0.0540754,1309,1,0,2008,-116.697758,49.1265722
0.019232,0.037695,0.434683,0.1549265,0.0241601,0.0610466,0.0284555,0.0250726,1718,1,1,2008,-116.7066513,49.1599895
0.023877,0.0255366,0.4434829,0.1675895,0.0271923,0.0646121,0.0281352,0.0093586,1612,1,1,2008,-116.6942546,49.1190263
0.0259561,0.0420925,0.281933,0.1691878,0.0347396,0.0947695,0.0436875,-0.0600408,1090,1,0,2008,-116.6947936,49.1292671
0.0179222,0.0370272,0.2605915,0.1601752,0.0318788,0.0939519,0.0474843,-0.0353502,1648,1,1,2008,-116.7001835,49.1211823
0.0208127,0.0392482,0.4956829,0.2494577,0.0258391,0.0841126,0.0296403,-0.0229199,1200,1,1,2008,-116.6953326,49.1273807
0.0376566,0.0656551,0.2833777,0.3435261,0.0489102,0.1918208,0.0925439,0.0406325,1733,1,0,2008,-116.7074598,49.1634929
0.050099,0.0678781,0.2969817,0.2427351,0.0623518,0.1315726,0.072459,-0.1479005,1563,1,0,2008,-116.6958716,49.1192958
0.0191118,0.0398055,0.3231437,0.16839,0.0265486,0.0861402,0.0393851,-0.0077586,1641,1,0,2008,-116.7015309,49.1225298
0.028051,0.0357341,0.2738962,0.1588209,0.0320622,0.0905258,0.0501139,-0.0592506,1682,1,0,2008,-116.6850918,49.1667269
0.0298587,0.0474816,0.3817827,0.2633212,0.0421626,0.1178114,0.0462256,-0.0117365,1311,1,1,2008,-116.6929071,49.1260332
0.0282071,0.0427284,0.3881767,0.224981,0.0392464,0.0991578,0.0447283,-0.0722388,1322,1,0,2008,-116.6929071,49.1257637
0.0252455,0.0410807,0.3374787,0.1787321,0.0322037,0.0885351,0.0396806,-0.0239685,1418,1,0,2008,-116.700992,49.1265722
0.0196285,0.0301423,0.4623666,0.1637268,0.0214208,0.0601935,0.0265468,0.0204194,1300,1,0,2008,-116.697219,49.1265722
0.0386761,0.0572173,0.0165962,0.2008193,0.0623866,0.1942624,0.1097884,-0.3569591,1687,1,0,2008,-116.6853613,49.1664574
0.0281602,0.0437305,0.1674957,0.1652253,0.0400175,0.117817,0.0673,-0.021255,1692,1,1,2008,-116.7001835,49.1201043
0.0227778,0.0345493,0.4263888,0.1939206,0.0268106,0.0779837,0.0412609,0.049051,1703,1,0,2008,-116.5786414,49.2438023
0.0327417,0.0581657,0.0552215,0.1696039,0.0668685,0.1518526,0.0908698,-0.2757794,1743,1,0,2008,-116.6829358,49.1643014
0.0223166,0.0398697,0.1692726,0.1529655,0.0307017,0.1086767,0.0547702,-0.0585592,1629,1,0,2008,-116.7144667,49.1559471
0.0244113,0.0353346,0.4486443,0.2223149,0.0306134,0.0846133,0.0389601,0.0083243,1256,1,0,2008,-116.6945241,49.1257637
0.0331879,0.0539151,0.1468182,0.2022633,0.0470825,0.1504749,0.097992,0.0124244,1625,1,0,2008,-116.698297,49.1195653
0.0269537,0.0450239,0.3482575,0.2747791,0.0284521,0.1328272,0.0561492,-0.0099069,1734,1,0,2008,-116.7177006,49.160798
0.0196966,0.0363132,0.4958305,0.1869503,0.0232959,0.0630116,0.0254527,0.0569114,1097,1,0,2008,-116.6969495,49.1300756
0.0277543,0.0452412,-0.0231917,0.1474891,0.0522367,0.1544926,0.095786,-0.3360103,1568,1,0,2008,-116.6880562,49.1621455
0.0239281,0.0389396,0.4672948,0.20589,0.0268734,0.0747489,0.0285259,-0.0094582,1180,1,1,2008,-116.6996445,49.1303451
0.0547884,0.0903688,-0.1113708,0.2515514,0.1186593,0.3146047,0.2002508,-0.4937507,1703,1,0,2008,-116.6850918,49.1653794
0.0233191,0.0334273,0.3814002,0.1808167,0.0212777,0.0809709,0.0325407,-0.0020811,1744,1,1,2008,-116.7020699,49.1209128
0.019119,0.0288589,0.5039743,0.1450618,0.0227124,0.0478428,0.014379,0.0971819,1481,1,0,2008,-116.6945241,49.1217213
0.0247992,0.036179,0.3560261,0.1618657,0.0277308,0.0768697,0.041298,0.0671262,1737,1,0,2008,-116.7096158,49.159181
0.0221779,0.0289515,0.5090606,0.1617789,0.0121876,0.0526312,0.0144757,0.0136622,1373,1,1,2008,-116.6945241,49.1236077
0.0194736,0.0234073,0.5064887,0.136941,0.0192224,0.0448605,0.0155576,-0.0543756,1332,1,0,2008,-116.698297,49.1265722
0.0289213,0.0327377,0.3942524,0.2008254,0.0304998,0.0872507,0.0415704,-0.007513,1669,1,1,2008,-116.6934461,49.1179484
0.0161089,0.0285924,0.4851583,0.1607559,0.0241012,0.0557273,0.0253755,0.0600639,1712,1,0,2008,-116.6991055,49.1179484
