"year","epoch","start","sensor","index","n_plots","r_m2","r_pc","abs_m2","abs_pc"
2007,6,"2007-07-20","LT05","NDMI",28,0.254481308563474,-0.248357520815757,0.254481308563474,0.248357520815757
2007,6,"2007-07-20","LT05","MSI",28,-0.254481308563474,0.248357520815757,0.254481308563474,0.248357520815757
2009,7,"2009-08-05","LT05","NDMI",28,0.254334464759425,-0.288138255302872,0.254334464759425,0.288138255302872
2009,7,"2009-08-05","LT05","MSI",28,-0.254334464759425,0.288138255302872,0.254334464759425,0.288138255302872
2006,2,"2006-05-17","LT05","RGI",24,-0.252121311915436,0.100612843134082,0.252121311915436,0.100612843134082
2009,7,"2009-08-05","LT05","TCW",28,0.251226919782658,-0.290525109791245,0.251226919782658,0.290525109791245
2006,8,"2006-08-21","LT05","NBR",26,0.250618631269425,-0.230982157285165,0.250618631269425,0.230982157285165
2010,7,"2010-08-05","LT05","NDMI",28,0.248950330302873,-0.301482424575839,0.248950330302873,0.301482424575839
2010,7,"2010-08-05","LT05","MSI",28,-0.248950330302873,0.301482424575839,0.248950330302873,0.301482424575839
2009,5,"2009-07-04","LT05","TCW",28,0.246465958567941,-0.290730134091102,0.246465958567941,0.290730134091102
2007,6,"2007-07-20","LT05","TCW",28,0.245570770124388,-0.230208958419695,0.245570770124388,0.230208958419695
2009,6,"2009-07-20","LT05","NBR",28,0.244087312804203,-0.278524835107036,0.244087312804203,0.278524835107036
2006,8,"2006-08-21","LT05","NDMI",26,0.242445044067179,-0.202131446875723,0.242445044067179,0.202131446875723
2006,8,"2006-08-21","LT05","MSI",26,-0.242445044067179,0.202131446875723,0.242445044067179,0.202131446875723
2007,6,"2007-07-20","LT05","NDVI",28,0.242324562667373,-0.230498277997967,0.242324562667373,0.230498277997967
2009,4,"2009-06-18","LT05","NDVI",28,0.240475783256575,-0.293788455771503,0.240475783256575,0.293788455771503
2014,1,"2014-05-01","LC08","TCW",20,-0.239665390976924,0.290241444655959,0.239665390976924,0.290241444655959
2003,6,"2003-07-20","LT05","RGI",22,0.237102462754993,-0.347264760888653,0.237102462754993,0.347264760888653
2006,2,"2006-05-17","LT05","NDMI",24,0.235751821183283,-0.138604831464162,0.235751821183283,0.138604831464162
2006,2,"2006-05-17","LT05","MSI",24,-0.235751821183283,0.138604831464162,0.235751821183283,0.138604831464162
2009,5,"2009-07-04","LT05","NDVI",28,0.234174726757143,-0.29333850413997,0.234174726757143,0.29333850413997
2009,5,"2009-07-04","LT05","NBR",28,0.232826631884478,-0.299185752246765,0.232826631884478,0.299185752246765
