"easting","northing","class_id","severity","plot_id","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2013","y2014","y2020","dndmi","worst_year_index","worst_year"
505305,5475675,3,"moderate",621,0.3847476541996,0.25520059466362,0.251148551702499,0.33560585975647,0.29270127415657,0.280624628067017,0.283000886440277,0.33275032043457,0.330593198537827,0.343354433774948,-0.133599102497101,2,2007
526725,5452845,3,"moderate",622,0.326243162155151,0.610783994197845,0.281947642564774,0.226359367370605,0.449787378311157,0.602077484130859,0.495551764965057,0.275003045797348,0.290019571781158,0.205739885568619,-0.0998837947845459,3,2008
511245,5444475,3,"moderate",623,0.488677501678467,0.425656914710999,0.455793857574463,0.392352908849716,0.406847953796387,0.37118324637413,0.487723499536514,0.452737897634506,0.420780837535858,0.46575540304184,-0.117494255304337,5,2010
525285,5486355,3,"moderate",624,0.238788560032845,0.296854108572006,0.21921817958355,0.219288989901543,0.201082304120064,0.185135662555695,0.14983306825161,0.1583361774683,0.191413849592209,0.234311312437057,-0.0889554917812347,6,2011
482925,5477955,3,"moderate",625,0.572944343090057,0.534142076969147,0.52155727148056,0.54289698600769,0.568736672401428,0.471243977546692,0.534120380878448,0.536155581474304,0.520289540290833,0.562164843082428,-0.101700365543365,5,2010
487365,5467515,3,"moderate",626,0.368911534547806,0.287195205688477,0.286858052015305,0.35618531703949,0.374826788902283,0.320317476987839,0.321870625019073,0.384501129388809,0.363206267356873,0.425366967916489,-0.0820534825325012,2,2007
484425,5489385,3,"moderate",627,0.433839201927185,0.373401373624802,0.394389450550079,0.393850266933441,0.369186252355576,0.348189383745193,0.423736125230789,0.439359098672867,0.413658946752548,0.432003647089005,-0.0856498181819916,5,2010
490305,5479515,3,"moderate",628,0.330257415771484,0.240137085318565,0.210643067955971,0.307873338460922,0.33641317486763,0.227545157074928,0.268656104803085,0.284805625677109,0.312571406364441,0.361534297466278,-0.119614347815514,2,2007
522885,5470125,3,"moderate",629,0.396497994661331,0.403349578380585,0.428096622228622,0.35565647482872,0.365639388561249,0.311863660812378,0.408671408891678,0.321218997240067,0.272139459848404,0.249852851033211,-0.124358534812927,8,2014
483525,5475675,3,"moderate",630,0.386623919010162,0.326145559549332,0.328710794448853,0.29072692990303,0.318539142608643,0.312240421772003,0.324728041887283,0.372375816106796,0.376344561576843,0.378253012895584,-0.095896989107132,3,2008
496605,5445345,3,"moderate",631,0.297830492258072,0.202931717038155,0.225515708327293,0.291833072900772,0.281212985515594,0.243609473109245,0.243697643280029,0.231869876384735,0.250191926956177,0.227400630712509,-0.0948987752199173,1,2006
504375,5461455,3,"moderate",632,0.360843539237976,0.390052944421768,0.373332262039185,0.335691720247269,0.30461910367012,0.280947208404541,0.298281222581863,0.345034092664719,0.327404707670212,0.360209196805954,-0.0798963308334351,5,2010
507975,5441715,3,"moderate",633,0.335705578327179,0.276299208402634,0.243530720472336,0.335107505321503,0.261855870485306,0.284254997968674,0.363486468791962,0.302897542715073,0.335267215967178,0.375027567148209,-0.0921748578548431,2,2007
