"year","date","doy","hour","temp","wind"
2013,2013-07-27,208,12,31.1,9
2013,2013-07-27,208,13,31.4,6
2013,2013-07-27,208,14,31.9,9
2013,2013-07-27,208,15,31.3,7
2013,2013-07-27,208,16,30,11
2013,2013-07-27,208,17,29.2,7
2013,2013-07-27,208,18,27.1,4
2013,2013-07-27,208,19,24.2,13
2013,2013-07-27,208,20,21.5,4
2013,2013-07-27,208,21,21.6,6
2013,2013-07-27,208,22,21,7
2013,2013-07-27,208,23,19.2,7
2013,2013-07-28,209,NA,18.1,6
2013,2013-07-28,209,1,17,9
2013,2013-07-28,209,2,16.7,9
2013,2013-07-28,209,3,14.8,6
2013,2013-07-28,209,4,14.1,4
2013,2013-07-28,209,5,13.4,4
2013,2013-07-28,209,6,14.6,9
2013,2013-07-28,209,7,16.3,11
2013,2013-07-28,209,8,18.5,9
2013,2013-07-28,209,9,21.6,11
2013,2013-07-28,209,10,23.8,7
2013,2013-07-28,209,11,26.3,9
2013,2013-07-28,209,12,26.1,9
2013,2013-07-28,209,13,29.4,7
2013,2013-07-28,209,14,27.6,11
2013,2013-07-28,209,15,27.1,7
2013,2013-07-28,209,16,23.6,9
2013,2013-07-28,209,17,24.5,9
2013,2013-07-28,209,18,23.1,7
2013,2013-07-28,209,19,22.3,4
2013,2013-07-28,209,20,21,7
2013,2013-07-28,209,21,18.6,4
2013,2013-07-28,209,22,17.5,0
2013,2013-07-28,209,23,17.8,4
2013,2013-07-29,210,NA,16.1,6
2013,2013-07-29,210,1,16,4
2013,2013-07-29,210,2,14.3,4
2013,2013-07-29,210,3,14.8,4
2013,2013-07-29,210,4,14.3,4
2013,2013-07-29,210,5,13.8,4
2013,2013-07-29,210,6,14.1,0
2013,2013-07-29,210,7,15.8,9
2013,2013-07-29,210,8,18.3,9
2013,2013-07-29,210,9,20.4,7
2013,2013-07-29,210,10,22.7,9
2013,2013-07-29,210,11,24.9,4
2013,2013-07-29,210,12,26.5,4
2013,2013-07-29,210,13,27.8,7
2013,2013-07-29,210,14,28.4,4
2013,2013-07-29,210,15,26,9
2013,2013-07-29,210,16,26.6,7
2013,2013-07-29,210,17,28.2,0
2013,2013-07-29,210,18,25.5,6
2013,2013-07-29,210,19,22,7
2013,2013-07-29,210,20,20.7,6
2013,2013-07-29,210,21,19.2,4
2013,2013-07-29,210,22,15.2,0
2013,2013-07-29,210,23,14.8,0
2013,2013-07-30,211,NA,13.8,0
2013,2013-07-30,211,1,12.8,4
2013,2013-07-30,211,2,12.9,0
2013,2013-07-30,211,3,11.3,0
2013,2013-07-30,211,4,11.8,0
2013,2013-07-30,211,5,12.7,6
2013,2013-07-30,211,6,13.9,9
2013,2013-07-30,211,7,15.7,7
2013,2013-07-30,211,8,17.7,7
2013,2013-07-30,211,9,20.3,9
2013,2013-07-30,211,10,23.2,7
2013,2013-07-30,211,11,25,7
2013,2013-07-30,211,12,27.2,6
2013,2013-07-30,211,13,30.2,4
2013,2013-07-30,211,14,30.7,4
2013,2013-07-30,211,15,31.8,6
2013,2013-07-30,211,16,31.2,4
2013,2013-07-30,211,17,30,4
2013,2013-07-30,211,18,26.5,6
2013,2013-07-30,211,19,23.3,9
2013,2013-07-30,211,20,21.9,7
2013,2013-07-30,211,21,19.2,4
2013,2013-07-30,211,22,18,6
2013,2013-07-30,211,23,15.2,0
2013,2013-07-31,212,NA,16.5,6
2013,2013-07-31,212,1,13.4,4
2013,2013-07-31,212,2,12.4,0
2013,2013-07-31,212,3,12.5,0
2013,2013-07-31,212,4,11.5,4
2013,2013-07-31,212,5,12.3,6
2013,2013-07-31,212,6,14.5,6
2013,2013-07-31,212,7,16.3,7
2013,2013-07-31,212,8,18.5,9
2013,2013-07-31,212,9,21.2,7
2013,2013-07-31,212,10,23.9,7
2013,2013-07-31,212,11,26.5,9
2013,2013-07-31,212,12,29.6,11
2013,2013-07-31,212,13,31.5,6
2013,2013-07-31,212,14,31.8,7
2013,2013-07-31,212,15,31.5,4
2013,2013-07-31,212,16,29.5,6
2013,2013-07-31,212,17,28.3,6
2013,2013-07-31,212,18,27.1,4
2013,2013-07-31,212,19,25.4,4
2013,2013-07-31,212,20,24.1,7
2013,2013-07-31,212,21,22.2,4
2013,2013-07-31,212,22,24.1,15
2013,2013-07-31,212,23,22.8,4
2013,2013-08-01,213,NA,21.1,4
2013,2013-08-01,213,1,23.3,9
2013,2013-08-01,213,2,22.5,7
2013,2013-08-01,213,3,22.2,9
2013,2013-08-01,213,4,21,7
2013,2013-08-01,213,5,19.9,9
2013,2013-08-01,213,6,18.8,7
2013,2013-08-01,213,7,19.1,7
2013,2013-08-01,213,8,21.9,13
2013,2013-08-01,213,9,22.1,13
2013,2013-08-01,213,10,23.7,11
2013,2013-08-01,213,11,24.3,9
2013,2013-08-01,213,12,24.9,7
2013,2013-08-01,213,13,24.2,9
2013,2013-08-01,213,14,25.3,7
2013,2013-08-01,213,15,25.3,6
2013,2013-08-01,213,16,23.7,6
2013,2013-08-01,213,17,22.3,6
2013,2013-08-01,213,18,15.7,4
2013,2013-08-01,213,19,16,6
2013,2013-08-01,213,20,15.5,4
2013,2013-08-01,213,21,15.6,4
2013,2013-08-01,213,22,16,11
2013,2013-08-01,213,23,15.9,11
2013,2013-08-02,214,NA,16,9
2013,2013-08-02,214,1,16.1,13
2013,2013-08-02,214,2,16,13
2013,2013-08-02,214,3,15.7,9
2013,2013-08-02,214,4,15.3,7
2013,2013-08-02,214,5,15.3,0
2013,2013-08-02,214,6,15.6,4
2013,2013-08-02,214,7,16.3,4
2013,2013-08-02,214,8,17.2,6
2013,2013-08-02,214,9,17.9,4
2013,2013-08-02,214,10,19.8,4
2013,2013-08-02,214,11,20.9,4
2013,2013-08-02,214,12,22.4,4
2013,2013-08-02,214,13,23,7
2013,2013-08-02,214,14,22.2,7
2013,2013-08-02,214,15,18.2,7
2013,2013-08-02,214,16,18.6,0
2013,2013-08-02,214,17,19.6,6
2013,2013-08-02,214,18,19.1,4
2013,2013-08-02,214,19,18.9,6
2013,2013-08-02,214,20,18,7
2013,2013-08-02,214,21,16.9,6
2013,2013-08-02,214,22,16.1,4
2013,2013-08-02,214,23,16.2,0
2013,2013-08-03,215,NA,15.9,0
2013,2013-08-03,215,1,15.6,0
2013,2013-08-03,215,2,15.8,0
2013,2013-08-03,215,3,15.6,0
2013,2013-08-03,215,4,15.2,0
2013,2013-08-03,215,5,15.5,0
2013,2013-08-03,215,6,16,0
2013,2013-08-03,215,7,16.7,4
2013,2013-08-03,215,8,18.9,4
2013,2013-08-03,215,9,19,4
2013,2013-08-03,215,10,22.8,4
2013,2013-08-03,215,11,25.6,6
2013,2013-08-03,215,12,26,9
2013,2013-08-03,215,13,26.7,6
2013,2013-08-03,215,14,27.7,7
2013,2013-08-03,215,15,29.4,6
2013,2013-08-03,215,16,25.2,13
2013,2013-08-03,215,17,24.3,7
2013,2013-08-03,215,18,23.7,9
2013,2013-08-03,215,19,22,9
2013,2013-08-03,215,20,20.1,7
2013,2013-08-03,215,21,19.1,6
2013,2013-08-03,215,22,18.9,4
2013,2013-08-03,215,23,18,0
2013,2013-08-04,216,NA,17.3,4
2013,2013-08-04,216,1,16,6
2013,2013-08-04,216,2,14.6,0
2013,2013-08-04,216,3,14.5,0
2013,2013-08-04,216,4,14.1,0
2013,2013-08-04,216,5,13.3,0
2013,2013-08-04,216,6,14.6,0
2013,2013-08-04,216,7,16.2,0
2013,2013-08-04,216,8,18.9,6
2013,2013-08-04,216,9,21,4
2013,2013-08-04,216,10,25.1,4
2013,2013-08-04,216,11,21.8,6
2013,2013-08-04,216,12,22,6
2013,2013-08-04,216,13,22.9,11
2013,2013-08-04,216,14,16,20
2013,2013-08-04,216,15,16.3,7
2013,2013-08-04,216,16,16.4,6
2013,2013-08-04,216,17,16.6,6
2013,2013-08-04,216,18,17,0
2013,2013-08-04,216,19,16.9,0
2013,2013-08-04,216,20,15.7,0
2013,2013-08-04,216,21,15,4
2013,2013-08-04,216,22,14.8,4
2013,2013-08-04,216,23,13.9,0
2013,2013-08-05,217,NA,14.6,4
2013,2013-08-05,217,1,14.9,0
2013,2013-08-05,217,2,14.9,0
2013,2013-08-05,217,3,14.9,0
2013,2013-08-05,217,4,15,0
2013,2013-08-05,217,5,15.3,0
2013,2013-08-05,217,6,15.8,0
2013,2013-08-05,217,7,16.4,0
2013,2013-08-05,217,8,17.2,0
2013,2013-08-05,217,9,18.8,4
2013,2013-08-05,217,10,22,6
2013,2013-08-05,217,11,24.2,6
2013,2013-08-05,217,12,25.3,6
2013,2013-08-05,217,13,23.3,13
2013,2013-08-05,217,14,17.1,13
2013,2013-08-05,217,15,19.6,0
2013,2013-08-05,217,16,21.6,6
2013,2013-08-05,217,17,23.3,6
2013,2013-08-05,217,18,21.2,6
2013,2013-08-05,217,19,19.8,6
2013,2013-08-05,217,20,18.7,6
2013,2013-08-05,217,21,17.7,4
2013,2013-08-05,217,22,16.7,6
2013,2013-08-05,217,23,14.6,4
2013,2013-08-06,218,NA,15.3,6
2013,2013-08-06,218,1,13.5,0
2013,2013-08-06,218,2,12.8,0
2013,2013-08-06,218,3,12.5,0
2013,2013-08-06,218,4,11.8,0
2013,2013-08-06,218,5,11.6,0
2013,2013-08-06,218,6,13,0
2013,2013-08-06,218,7,14.5,4
2013,2013-08-06,218,8,17.1,4
2013,2013-08-06,218,9,19.9,6
2013,2013-08-06,218,10,22.9,6
2013,2013-08-06,218,11,24.9,0
2013,2013-08-06,218,12,28.4,4
2013,2013-08-06,218,13,31.1,4
2013,2013-08-06,218,14,29,6
2013,2013-08-06,218,15,28.1,0
2013,2013-08-06,218,16,30.5,0
2013,2013-08-06,218,17,27.9,4
2013,2013-08-06,218,18,26,6
2013,2013-08-06,218,19,23.5,9
2013,2013-08-06,218,20,22.8,9
2013,2013-08-06,218,21,21.8,6
2013,2013-08-06,218,22,21.9,11
2013,2013-08-06,218,23,22,15
2013,2013-08-07,219,NA,20.2,19
2013,2013-08-07,219,1,19.1,17
2013,2013-08-07,219,2,18,15
2013,2013-08-07,219,3,17.4,11
2013,2013-08-07,219,4,16.4,7
2013,2013-08-07,219,5,15.6,9
2013,2013-08-07,219,6,15.8,9
2013,2013-08-07,219,7,17.3,9
2013,2013-08-07,219,8,19.2,11
2013,2013-08-07,219,9,21.5,7
2013,2013-08-07,219,10,23,11
2013,2013-08-07,219,11,25.7,11
2013,2013-08-07,219,12,28.2,7
2013,2013-08-07,219,13,26.6,7
2013,2013-08-07,219,14,26.9,4
2013,2013-08-07,219,15,28.7,0
2013,2013-08-07,219,16,29.5,0
2013,2013-08-07,219,17,27.5,6
2013,2013-08-07,219,18,25.8,4
2013,2013-08-07,219,19,24.2,7
2013,2013-08-07,219,20,22.3,6
2013,2013-08-07,219,21,20.5,4
2013,2013-08-07,219,22,19.9,6
2013,2013-08-07,219,23,18.6,4
2013,2013-08-08,220,NA,17.8,4
2013,2013-08-08,220,1,17.9,6
2013,2013-08-08,220,2,17.2,6
2013,2013-08-08,220,3,16.1,4
2013,2013-08-08,220,4,15.9,6
2013,2013-08-08,220,5,15.5,7
2013,2013-08-08,220,6,16.1,9
2013,2013-08-08,220,7,16.9,11
2013,2013-08-08,220,8,19.3,9
2013,2013-08-08,220,9,21.5,6
2013,2013-08-08,220,10,23.7,7
2013,2013-08-08,220,11,26.8,6
2013,2013-08-08,220,12,29.5,9
2013,2013-08-08,220,13,31,7
2013,2013-08-08,220,14,32.2,6
2013,2013-08-08,220,15,31.7,6
2013,2013-08-08,220,16,29.4,7
2013,2013-08-08,220,17,29.6,7
2013,2013-08-08,220,18,26.8,6
2013,2013-08-08,220,19,25,11
2013,2013-08-08,220,20,23.8,7
2013,2013-08-08,220,21,22.7,7
2013,2013-08-08,220,22,21.6,6
2013,2013-08-08,220,23,21,6
2013,2013-08-09,221,NA,19.9,4
2013,2013-08-09,221,1,18.4,6
2013,2013-08-09,221,2,17.8,4
2013,2013-08-09,221,3,17.6,6
2013,2013-08-09,221,4,17.4,6
2013,2013-08-09,221,5,16.6,6
2013,2013-08-09,221,6,17.3,11
2013,2013-08-09,221,7,18.2,9
2013,2013-08-09,221,8,20.5,9
2013,2013-08-09,221,9,23.2,9
2013,2013-08-09,221,10,25.4,11
2013,2013-08-09,221,11,28.4,11
2013,2013-08-09,221,12,30,11
2013,2013-08-09,221,13,32.1,9
2013,2013-08-09,221,14,34.5,7
2013,2013-08-09,221,15,34.6,9
2013,2013-08-09,221,16,32,13
2013,2013-08-09,221,17,30.9,7
2013,2013-08-09,221,18,28.3,6
2013,2013-08-09,221,19,26.5,7
2013,2013-08-09,221,20,24.6,6
2013,2013-08-09,221,21,23.6,6
2013,2013-08-09,221,22,21.4,4
2013,2013-08-09,221,23,19.9,0
2013,2013-08-10,222,NA,20.4,4
2013,2013-08-10,222,1,19.8,6
2013,2013-08-10,222,2,18.5,6
2013,2013-08-10,222,3,18.2,4
2013,2013-08-10,222,4,17.4,0
2013,2013-08-10,222,5,16.3,6
2013,2013-08-10,222,6,17.2,0
2013,2013-08-10,222,7,19.1,6
2013,2013-08-10,222,8,20.1,0
2013,2013-08-10,222,9,21.8,0
2013,2013-08-10,222,10,23.5,4
2013,2013-08-10,222,11,24.6,0
2013,2013-08-10,222,12,26.6,6
2013,2013-08-10,222,13,29.1,4
2013,2013-08-10,222,14,31.7,4
2013,2013-08-10,222,15,31.7,0
2013,2013-08-10,222,16,31.8,4
2013,2013-08-10,222,17,30.7,6
2013,2013-08-10,222,18,28,6
2013,2013-08-10,222,19,25.6,9
2013,2013-08-10,222,20,24.2,11
2013,2013-08-10,222,21,24.3,9
2013,2013-08-10,222,22,22.2,7
2013,2013-08-10,222,23,21.7,9
2013,2013-08-11,223,NA,20.4,6
2013,2013-08-11,223,1,19.7,7
2013,2013-08-11,223,2,18.2,4
2013,2013-08-11,223,3,18.1,4
2013,2013-08-11,223,4,17,4
2013,2013-08-11,223,5,17.4,4
2013,2013-08-11,223,6,17.1,0
2013,2013-08-11,223,7,17.5,11
2013,2013-08-11,223,8,18.4,7
2013,2013-08-11,223,9,21.7,9
2013,2013-08-11,223,10,23.7,15
2013,2013-08-11,223,11,26,9
2013,2013-08-11,223,12,28.2,7
2013,2013-08-11,223,13,30,6
2013,2013-08-11,223,14,32.1,4
2013,2013-08-11,223,15,32.8,6
2013,2013-08-11,223,16,32.8,4
2013,2013-08-11,223,17,31.6,0
2013,2013-08-11,223,18,26.1,11
2013,2013-08-11,223,19,24.6,6
2013,2013-08-11,223,20,23.1,4
2013,2013-08-11,223,21,21.2,0
2013,2013-08-11,223,22,19.7,4
2013,2013-08-11,223,23,18.9,0
2013,2013-08-12,224,NA,17.5,4
2013,2013-08-12,224,1,17.1,0
2013,2013-08-12,224,2,15.7,4
2013,2013-08-12,224,3,15.7,4
2013,2013-08-12,224,4,15.3,0
2013,2013-08-12,224,5,15.4,4
2013,2013-08-12,224,6,16.1,4
2013,2013-08-12,224,7,18.3,7
2013,2013-08-12,224,8,19.8,9
2013,2013-08-12,224,9,22.9,9
2013,2013-08-12,224,10,25.8,9
2013,2013-08-12,224,11,27.3,6
2013,2013-08-12,224,12,31.2,4
2013,2013-08-12,224,13,31.1,6
2013,2013-08-12,224,14,30.9,0
2013,2013-08-12,224,15,30.9,4
2013,2013-08-12,224,16,32.2,6
2013,2013-08-12,224,17,32.6,7
2013,2013-08-12,224,18,26.7,11
2013,2013-08-12,224,19,25,15
2013,2013-08-12,224,20,23.8,11
2013,2013-08-12,224,21,22.6,13
2013,2013-08-12,224,22,21.3,13
2013,2013-08-12,224,23,20.6,9
2013,2013-08-13,225,NA,19.8,7
2013,2013-08-13,225,1,18.2,7
2013,2013-08-13,225,2,17.6,4
2013,2013-08-13,225,3,16.8,6
2013,2013-08-13,225,4,16.4,4
2013,2013-08-13,225,5,15.5,6
2013,2013-08-13,225,6,16,4
2013,2013-08-13,225,7,17.5,9
2013,2013-08-13,225,8,19,11
2013,2013-08-13,225,9,21.7,6
2013,2013-08-13,225,10,24.4,6
2013,2013-08-13,225,11,26.7,6
2013,2013-08-13,225,12,30.5,4
2013,2013-08-13,225,13,32.6,7
2013,2013-08-13,225,14,32.7,6
2013,2013-08-13,225,15,33,7
2013,2013-08-13,225,16,32.4,9
2013,2013-08-13,225,17,30.4,6
2013,2013-08-13,225,18,26,6
2013,2013-08-13,225,19,25.4,7
2013,2013-08-13,225,20,23.4,7
2013,2013-08-13,225,21,21.9,4
2013,2013-08-13,225,22,20.7,4
2013,2013-08-13,225,23,18.1,0
2013,2013-08-14,226,NA,18.7,6
2013,2013-08-14,226,1,15.8,0
2013,2013-08-14,226,2,15.7,0
2013,2013-08-14,226,3,14.3,0
2013,2013-08-14,226,4,13.9,0
2013,2013-08-14,226,5,13.1,4
2013,2013-08-14,226,6,14.6,0
2013,2013-08-14,226,7,16.3,0
2013,2013-08-14,226,8,19.6,4
2013,2013-08-14,226,9,21.4,6
2013,2013-08-14,226,10,24,6
2013,2013-08-14,226,11,26.2,7
2013,2013-08-14,226,12,29.2,6
2013,2013-08-14,226,13,31.8,4
2013,2013-08-14,226,14,33.7,6
2013,2013-08-14,226,15,32.9,4
2013,2013-08-14,226,16,30.8,4
2013,2013-08-14,226,17,29,6
2013,2013-08-14,226,18,27,7
2013,2013-08-14,226,19,26.4,6
2013,2013-08-14,226,20,25.1,7
2013,2013-08-14,226,21,22.7,4
2013,2013-08-14,226,22,22,6
2013,2013-08-14,226,23,19.2,4
2013,2013-08-15,227,NA,18.5,0
2013,2013-08-15,227,1,17.9,0
2013,2013-08-15,227,2,18.8,6
2013,2013-08-15,227,3,17.6,0
2013,2013-08-15,227,4,16.9,6
2013,2013-08-15,227,5,16.1,0
2013,2013-08-15,227,6,17.4,4
2013,2013-08-15,227,7,18.7,4
2013,2013-08-15,227,8,19.6,4
2013,2013-08-15,227,9,22.8,0
2013,2013-08-15,227,10,25.4,6
2013,2013-08-15,227,11,26.8,4
2013,2013-08-15,227,12,28.7,4
2013,2013-08-15,227,13,30.1,7
2013,2013-08-15,227,14,31.1,9
2013,2013-08-15,227,15,30.3,6
2013,2013-08-15,227,16,28.8,4
2013,2013-08-15,227,17,27.9,4
2013,2013-08-15,227,18,25.9,4
2013,2013-08-15,227,19,24.1,6
2013,2013-08-15,227,20,22.3,4
2013,2013-08-15,227,21,20.5,4
2013,2013-08-15,227,22,20.2,0
2013,2013-08-15,227,23,19,4
2013,2013-08-16,228,NA,19,0
2013,2013-08-16,228,1,18.6,0
2013,2013-08-16,228,2,18.3,0
2013,2013-08-16,228,3,17.3,0
2013,2013-08-16,228,4,17.1,4
2013,2013-08-16,228,5,16.2,4
2013,2013-08-16,228,6,16.3,0
2013,2013-08-16,228,7,18.3,0
2013,2013-08-16,228,8,20.5,4
2013,2013-08-16,228,9,21.6,6
2013,2013-08-16,228,10,23.6,4
2013,2013-08-16,228,11,24.3,0
2013,2013-08-16,228,12,26.2,6
2013,2013-08-16,228,13,28.4,6
2013,2013-08-16,228,14,29.4,7
2013,2013-08-16,228,15,29.9,7
2013,2013-08-16,228,16,29.7,4
2013,2013-08-16,228,17,28.3,4
2013,2013-08-16,228,18,24,6
2013,2013-08-16,228,19,21.7,7
2013,2013-08-16,228,20,20,4
2013,2013-08-16,228,21,19.8,4
2013,2013-08-16,228,22,17.6,4
2013,2013-08-16,228,23,17.5,4
2013,2013-08-17,229,NA,15.6,4
2013,2013-08-17,229,1,15.1,6
2013,2013-08-17,229,2,14.6,4
2013,2013-08-17,229,3,12.8,4
2013,2013-08-17,229,4,13.8,4
2013,2013-08-17,229,5,12.4,6
2013,2013-08-17,229,6,13.9,4
2013,2013-08-17,229,7,16.1,6
2013,2013-08-17,229,8,18.6,6
2013,2013-08-17,229,9,21,4
2013,2013-08-17,229,10,25.5,7
2013,2013-08-17,229,11,28.6,7
2013,2013-08-17,229,12,30.4,7
2013,2013-08-17,229,13,29.2,9
2013,2013-08-17,229,14,28.8,7
2013,2013-08-17,229,15,29.6,9
2013,2013-08-17,229,16,29,9
2013,2013-08-17,229,17,28.5,4
2013,2013-08-17,229,18,23.1,17
2013,2013-08-17,229,19,21.8,19
2013,2013-08-17,229,20,20.7,17
2013,2013-08-17,229,21,19.4,11
2013,2013-08-17,229,22,18.7,11
2013,2013-08-17,229,23,17.9,9
2013,2013-08-18,230,NA,17.3,7
2013,2013-08-18,230,1,15.6,4
2013,2013-08-18,230,2,15.8,6
2013,2013-08-18,230,3,15.7,6
2013,2013-08-18,230,4,15,6
2013,2013-08-18,230,5,15.2,4
2013,2013-08-18,230,6,16.1,6
2013,2013-08-18,230,7,17.3,7
2013,2013-08-18,230,8,18.5,7
2013,2013-08-18,230,9,19.9,6
2013,2013-08-18,230,10,23.1,4
2013,2013-08-18,230,11,26.6,7
2013,2013-08-18,230,12,28.8,11
2013,2013-08-18,230,13,29.8,11
2013,2013-08-18,230,14,30.2,11
2013,2013-08-18,230,15,30,9
2013,2013-08-18,230,16,29.8,9
2013,2013-08-18,230,17,29.5,7
2013,2013-08-18,230,18,25.2,6
2013,2013-08-18,230,19,23.2,6
2013,2013-08-18,230,20,22.9,6
2013,2013-08-18,230,21,19.1,4
2013,2013-08-18,230,22,17.8,0
2013,2013-08-18,230,23,16,0
2013,2013-08-19,231,NA,15.8,4
2013,2013-08-19,231,1,14.4,0
2013,2013-08-19,231,2,15.1,6
2013,2013-08-19,231,3,13.3,0
2013,2013-08-19,231,4,12.5,0
2013,2013-08-19,231,5,11.9,0
2013,2013-08-19,231,6,12.3,0
2013,2013-08-19,231,7,15,4
2013,2013-08-19,231,8,18.2,0
2013,2013-08-19,231,9,20.9,4
2013,2013-08-19,231,10,24.1,6
2013,2013-08-19,231,11,28.5,6
2013,2013-08-19,231,12,29.3,20
2013,2013-08-19,231,13,27.7,7
2013,2013-08-19,231,14,27.6,4
2013,2013-08-19,231,15,29.1,4
2013,2013-08-19,231,16,28.4,15
2013,2013-08-19,231,17,27,7
2013,2013-08-19,231,18,25,7
2013,2013-08-19,231,19,24,6
2013,2013-08-19,231,20,22.1,7
2013,2013-08-19,231,21,23,11
2013,2013-08-19,231,22,18.9,6
2013,2013-08-19,231,23,17.2,4
2013,2013-08-20,232,NA,15.5,0
2013,2013-08-20,232,1,15.6,7
2013,2013-08-20,232,2,13.8,4
2013,2013-08-20,232,3,12.7,4
2013,2013-08-20,232,4,11.3,4
2013,2013-08-20,232,5,11.5,7
2013,2013-08-20,232,6,10,4
2013,2013-08-20,232,7,12.7,4
2013,2013-08-20,232,8,15.5,4
2013,2013-08-20,232,9,18,9
2013,2013-08-20,232,10,21.2,6
2013,2013-08-20,232,11,23.3,4
2013,2013-08-20,232,12,26.2,6
2013,2013-08-20,232,13,28.3,4
2013,2013-08-20,232,14,28.9,6
2013,2013-08-20,232,15,28.6,6
2013,2013-08-20,232,16,28,6
2013,2013-08-20,232,17,25.6,9
2013,2013-08-20,232,18,22.7,11
2013,2013-08-20,232,19,21,4
2013,2013-08-20,232,20,21.7,7
2013,2013-08-20,232,21,19.3,6
2013,2013-08-20,232,22,18.2,7
2013,2013-08-20,232,23,15.4,4
2013,2013-08-21,233,NA,16.3,6
2013,2013-08-21,233,1,15.3,6
2013,2013-08-21,233,2,14.2,4
2013,2013-08-21,233,3,12.7,6
2013,2013-08-21,233,4,12,6
2013,2013-08-21,233,5,13.4,9
2013,2013-08-21,233,6,12.9,6
2013,2013-08-21,233,7,14.3,9
2013,2013-08-21,233,8,16.9,9
2013,2013-08-21,233,9,18.3,19
2013,2013-08-21,233,10,21,13
2013,2013-08-21,233,11,23.3,15
2013,2013-08-21,233,12,25.5,11
2013,2013-08-21,233,13,27.9,7
2013,2013-08-21,233,14,29.4,6
2013,2013-08-21,233,15,29.4,7
2013,2013-08-21,233,16,29.1,11
2013,2013-08-21,233,17,27.8,6
2013,2013-08-21,233,18,23.6,13
2013,2013-08-21,233,19,21.9,11
2013,2013-08-21,233,20,19.6,4
2013,2013-08-21,233,21,19.4,6
2013,2013-08-21,233,22,17.5,7
2013,2013-08-21,233,23,17.1,4
2013,2013-08-22,234,NA,14.9,4
2013,2013-08-22,234,1,15.9,6
2013,2013-08-22,234,2,15.1,7
2013,2013-08-22,234,3,14.1,7
2013,2013-08-22,234,4,13.7,7
2013,2013-08-22,234,5,12.8,6
2013,2013-08-22,234,6,13.5,7
2013,2013-08-22,234,7,14.3,7
2013,2013-08-22,234,8,16.1,7
2013,2013-08-22,234,9,18.9,13
2013,2013-08-22,234,10,20.9,9
2013,2013-08-22,234,11,23.2,7
2013,2013-08-22,234,12,25.2,4
2013,2013-08-22,234,13,26.7,4
2013,2013-08-22,234,14,29,6
2013,2013-08-22,234,15,29.4,0
2013,2013-08-22,234,16,29.1,4
2013,2013-08-22,234,17,28.6,4
2013,2013-08-22,234,18,24.6,11
2013,2013-08-22,234,19,23,11
2013,2013-08-22,234,20,20.4,4
2013,2013-08-22,234,21,20.3,6
2013,2013-08-22,234,22,17.4,0
2013,2013-08-22,234,23,16.9,0
2013,2013-08-23,235,NA,17,0
2013,2013-08-23,235,1,15.6,0
2013,2013-08-23,235,2,15.5,0
2013,2013-08-23,235,3,15.6,4
2013,2013-08-23,235,4,15,4
2013,2013-08-23,235,5,13.6,9
2013,2013-08-23,235,6,14.1,4
2013,2013-08-23,235,7,14.1,6
2013,2013-08-23,235,8,13.9,7
2013,2013-08-23,235,9,17.6,0
2013,2013-08-23,235,10,17.7,9
2013,2013-08-23,235,11,20.3,6
2013,2013-08-23,235,12,21.9,7
2013,2013-08-23,235,13,24.6,4
2013,2013-08-23,235,14,27.1,7
2013,2013-08-23,235,15,25.1,6
2013,2013-08-23,235,16,22.6,4
2013,2013-08-23,235,17,19.3,9
2013,2013-08-23,235,18,18,4
2013,2013-08-23,235,19,17.2,4
2013,2013-08-23,235,20,16.3,4
2013,2013-08-23,235,21,15.6,4
2013,2013-08-23,235,22,15.3,6
2013,2013-08-23,235,23,14.5,6
2013,2013-08-24,236,NA,14.2,4
2013,2013-08-24,236,1,14.4,6
2013,2013-08-24,236,2,13.9,7
2013,2013-08-24,236,3,14.1,6
2013,2013-08-24,236,4,14,6
2013,2013-08-24,236,5,13.7,4
2013,2013-08-24,236,6,13.8,6
2013,2013-08-24,236,7,14.3,6
2013,2013-08-24,236,8,15.2,7
2013,2013-08-24,236,9,16.4,4
2013,2013-08-24,236,10,17.5,4
2013,2013-08-24,236,11,17.6,0
2013,2013-08-24,236,12,21.5,6
2013,2013-08-24,236,13,22.9,6
2013,2013-08-24,236,14,21.8,6
2013,2013-08-24,236,15,23.7,7
2013,2013-08-24,236,16,23.4,6
2013,2013-08-24,236,17,22.7,9
2013,2013-08-24,236,18,21.6,6
2013,2013-08-24,236,19,19.6,9
2013,2013-08-24,236,20,18.6,6
2013,2013-08-24,236,21,17.8,4
2013,2013-08-24,236,22,16.6,4
2013,2013-08-24,236,23,15.9,4
2013,2013-08-25,237,NA,14.1,0
2013,2013-08-25,237,1,14.6,6
2013,2013-08-25,237,2,13.2,0
2013,2013-08-25,237,3,13.4,0
2013,2013-08-25,237,4,13.1,0
2013,2013-08-25,237,5,12.5,0
2013,2013-08-25,237,6,12.9,0
2013,2013-08-25,237,7,14.7,4
2013,2013-08-25,237,8,16.6,4
2013,2013-08-25,237,9,19.3,4
2013,2013-08-25,237,10,21.5,6
2013,2013-08-25,237,11,22.3,4
2013,2013-08-25,237,12,25.3,6
2013,2013-08-25,237,13,25,4
2013,2013-08-25,237,14,26.3,4
2013,2013-08-25,237,15,26.5,0
2013,2013-08-25,237,16,27.3,4
2013,2013-08-25,237,17,24.9,7
2013,2013-08-25,237,18,23.7,9
2013,2013-08-25,237,19,21.5,6
2013,2013-08-25,237,20,20.8,6
